n,model,params_hash,params,train_r2,val_r2,test_r2,train_rmse,val_rmse,test_rmse,train_spearman,val_spearman,test_spearman,fit_time,predict_time,n_features,n_train,n_val,n_test,best_iteration,model_path
16,lgb,learning_rate=0.05_max_depth=12_num_leaves=63,"{""num_leaves"": 63, ""max_depth"": 12, ""learning_rate"": 0.05}",0.6124210640856765,0.5855786654922488,0.574026684246535,22.998418735174834,23.732207420098153,24.11555658350887,0.7807323546973226,0.7613945977479394,0.7524658196570804,37.456809282302856,1.1109488010406494,131,425000,75000,64000,1000,
16,lgb,learning_rate=0.1_max_depth=12_num_leaves=63,"{""num_leaves"": 63, ""max_depth"": 12, ""learning_rate"": 0.1}",0.6309456777349927,0.5848883464211054,0.5712751935804279,22.433250287501647,23.77842547151325,24.193316059695512,0.7937006561834863,0.7610166245150867,0.7501617007101339,41.78552222251892,0.9538569450378418,131,425000,75000,64000,998,
16,lgb,learning_rate=0.2_max_depth=12_num_leaves=63,"{""num_leaves"": 63, ""max_depth"": 12, ""learning_rate"": 0.2}",0.6486220375939031,0.5916289587113635,0.5602383558833999,21.89643379005641,23.56876016634724,24.50274647116499,0.8050371112528705,0.7660057269547177,0.7437793812018747,28.535152435302734,0.6842398643493652,131,425000,75000,64000,792,
16,lgb,learning_rate=0.05_max_depth=6_num_leaves=127,"{""num_leaves"": 127, ""max_depth"": 6, ""learning_rate"": 0.05}",0.6041675952890806,0.5828387991362332,0.5738177023513951,23.255400682502415,23.903132372778636,24.121471386811336,0.774565729938537,0.7593761295170564,0.7523400577116267,49.27777886390686,1.2123920917510986,131,425000,75000,64000,999,
16,lgb,learning_rate=0.1_max_depth=6_num_leaves=127,"{""num_leaves"": 127, ""max_depth"": 6, ""learning_rate"": 0.1}",0.6179570446075562,0.5873859778033439,0.571992769427323,22.851613479422053,23.776547439516914,24.173060864097195,0.7843442467789407,0.7625317474315928,0.7516757936722984,38.26316213607788,1.1891613006591797,131,425000,75000,64000,999,
16,lgb,learning_rate=0.2_max_depth=6_num_leaves=127,"{""num_leaves"": 127, ""max_depth"": 6, ""learning_rate"": 0.2}",0.6365304621006554,0.5859446454859383,0.5669057534363571,22.271568483977813,23.749558633573447,24.316289193070013,0.796410927245931,0.7620886695475004,0.7484204609797743,36.35363960266113,1.1868455410003662,131,425000,75000,64000,987,
16,lgb,learning_rate=0.05_max_depth=8_num_leaves=127,"{""num_leaves"": 127, ""max_depth"": 8, ""learning_rate"": 0.05}",0.623328002154705,0.5832084541185679,0.5722887786962834,22.699048995781876,23.806343047043523,24.164700388891625,0.7886137339629873,0.7591940779288717,0.7514805542788658,57.18732476234436,1.802886724472046,131,425000,75000,64000,994,
16,lgb,learning_rate=0.1_max_depth=8_num_leaves=127,"{""num_leaves"": 127, ""max_depth"": 8, ""learning_rate"": 0.1}",0.6356071639696781,0.5887385623519223,0.5712872413930651,22.319625674945748,23.6887210708109,24.192976123001444,0.7963445477894544,0.7632351768607389,0.7505821121064157,34.74539589881897,1.306042194366455,131,425000,75000,64000,741,
16,lgb,learning_rate=0.2_max_depth=8_num_leaves=127,"{""num_leaves"": 127, ""max_depth"": 8, ""learning_rate"": 0.2}",0.6380079489604478,0.5805912899438141,0.5647932704845362,22.22983836974405,23.928178960156355,24.37552025026311,0.7976792337954246,0.7577341280627606,0.7470398889213048,21.769487380981445,0.740607738494873,131,425000,75000,64000,418,
16,lgb,learning_rate=0.05_max_depth=10_num_leaves=127,"{""num_leaves"": 127, ""max_depth"": 10, ""learning_rate"": 0.05}",0.6323382138740652,0.5900583504937619,0.5716627590901264,22.379953643605177,23.669009058046377,24.182378256743174,0.7944066763842198,0.7644690489833074,0.7508590849399717,55.064963817596436,1.6176559925079346,131,425000,75000,64000,998,
16,lgb,learning_rate=0.1_max_depth=10_num_leaves=127,"{""num_leaves"": 127, ""max_depth"": 10, ""learning_rate"": 0.1}",0.6452128747319785,0.5870272976123981,0.5681519562169458,22.023252830033197,23.743649242515048,24.28127965686353,0.8028555656488686,0.7618760428136676,0.7486167353419657,37.671613931655884,1.3481554985046387,131,425000,75000,64000,871,
16,lgb,learning_rate=0.2_max_depth=10_num_leaves=127,"{""num_leaves"": 127, ""max_depth"": 10, ""learning_rate"": 0.2}",0.6463937259257788,0.5879218658674765,0.5616049987420382,21.972153865837313,23.74281736887096,24.46464337503068,0.8032606568255831,0.7632711798285531,0.7444577056592746,25.844221591949463,0.6321146488189697,131,425000,75000,64000,426,
16,lgb,learning_rate=0.05_max_depth=12_num_leaves=127,"{""num_leaves"": 127, ""max_depth"": 12, ""learning_rate"": 0.05}",0.6296292273666856,0.5883403864740281,0.5740683706019465,22.50250375565938,23.718247158782876,24.114376563280512,0.79305864835273,0.762859660935108,0.7524390283473397,41.033493518829346,1.4058613777160645,131,425000,75000,64000,1000,
16,lgb,learning_rate=0.1_max_depth=12_num_leaves=127,"{""num_leaves"": 127, ""max_depth"": 12, ""learning_rate"": 0.1}",0.6496513799722242,0.5918639944383153,0.562733357776761,21.85820435032053,23.656636859018725,24.433139038921645,0.8058974082533901,0.7658664717058751,0.7448871577023358,43.51948380470276,1.1285083293914795,131,425000,75000,64000,828,
16,lgb,learning_rate=0.2_max_depth=12_num_leaves=127,"{""num_leaves"": 127, ""max_depth"": 12, ""learning_rate"": 0.2}",0.6388369967386088,0.5848193511049313,0.5648478682669562,22.210826173037013,23.807072774244027,24.373991217043997,0.7987883145125285,0.7614249378810543,0.7468708464120947,20.57006072998047,0.40546154975891113,131,425000,75000,64000,319,
16,lgb,learning_rate=0.05_max_depth=6_num_leaves=255,"{""num_leaves"": 255, ""max_depth"": 6, ""learning_rate"": 0.05}",0.6031035709527321,0.5876029593142076,0.5724536716110029,23.2784022565288,23.748015122385784,24.16004190462174,0.7738433067112831,0.7624320269583535,0.7512261794801408,40.97965335845947,1.2301380634307861,131,425000,75000,64000,999,
16,lgb,learning_rate=0.1_max_depth=6_num_leaves=255,"{""num_leaves"": 255, ""max_depth"": 6, ""learning_rate"": 0.1}",0.6149678010442181,0.5807800708634516,0.5712914590977478,22.911702698812753,23.866091481692653,24.19285711665325,0.7824043824847371,0.758136469784161,0.7507891814374453,46.17520475387573,1.2128081321716309,131,425000,75000,64000,999,
16,lgb,learning_rate=0.2_max_depth=6_num_leaves=255,"{""num_leaves"": 255, ""max_depth"": 6, ""learning_rate"": 0.2}",0.6331568436625095,0.5868301100129394,0.5692161671944267,22.361334612092733,23.77476215528651,24.251342802777106,0.793711672443684,0.7620613696612704,0.750168396614899,35.958651304244995,1.1915791034698486,131,425000,75000,64000,991,
16,lgb,learning_rate=0.05_max_depth=8_num_leaves=255,"{""num_leaves"": 255, ""max_depth"": 8, ""learning_rate"": 0.05}",0.6251138086855281,0.5843923158802474,0.5718756404132859,22.61689842138486,23.828108642461405,24.17636825343628,0.7895719959561355,0.760663304899215,0.7512049460833312,45.295830965042114,1.825850248336792,131,425000,75000,64000,978,
16,lgb,learning_rate=0.1_max_depth=8_num_leaves=255,"{""num_leaves"": 255, ""max_depth"": 8, ""learning_rate"": 0.1}",0.6435835398252964,0.585635724358947,0.5668395236790512,22.07056707309494,23.7957891361335,24.318148373121982,0.8015995664933608,0.7616888576514087,0.7478868845607994,41.23875832557678,1.6790695190429688,131,425000,75000,64000,900,
16,lgb,learning_rate=0.2_max_depth=8_num_leaves=255,"{""num_leaves"": 255, ""max_depth"": 8, ""learning_rate"": 0.2}",0.6472363392010586,0.5897199268084834,0.5597055997751137,21.939648969700006,23.742492648518866,24.5175840960529,0.8034055030474448,0.7643674795664009,0.7433731619036802,26.054871320724487,0.9696519374847412,131,425000,75000,64000,526,
16,lgb,learning_rate=0.05_max_depth=10_num_leaves=255,"{""num_leaves"": 255, ""max_depth"": 10, ""learning_rate"": 0.05}",0.6471098775390047,0.5881617088127304,0.567830330503849,21.958228848917692,23.719781692340323,24.290319908960033,0.804221508340642,0.7638433574816181,0.7482463374256059,48.12567925453186,2.3630120754241943,131,425000,75000,64000,999,
16,lgb,learning_rate=0.1_max_depth=10_num_leaves=255,"{""num_leaves"": 255, ""max_depth"": 10, ""learning_rate"": 0.1}",0.6417605689661017,0.583046276406259,0.5700000473278032,22.10478871581292,23.80430976259696,24.229268156213813,0.8005930520250514,0.7596901285877162,0.7499312107161203,33.75508236885071,0.9585781097412109,131,425000,75000,64000,408,
16,lgb,learning_rate=0.2_max_depth=10_num_leaves=255,"{""num_leaves"": 255, ""max_depth"": 10, ""learning_rate"": 0.2}",0.6415293188393932,0.5872892565408978,0.5666043575579842,22.13052438310886,23.68451129914768,24.324748731363332,0.8003252632719687,0.7628161227069982,0.7484903384118093,15.53591775894165,0.47284913063049316,131,425000,75000,64000,203,
16,lgb,learning_rate=0.05_max_depth=12_num_leaves=255,"{""num_leaves"": 255, ""max_depth"": 12, ""learning_rate"": 0.05}",0.6455836110928836,0.5884940995013295,0.5667841227080432,22.00397059150265,23.680353646650158,24.319703461860794,0.8037846999885356,0.7636463083295533,0.7469953263943431,42.23019790649414,1.578096866607666,131,425000,75000,64000,783,
16,lgb,learning_rate=0.1_max_depth=12_num_leaves=255,"{""num_leaves"": 255, ""max_depth"": 12, ""learning_rate"": 0.1}",0.6408910881895649,0.5850190653607052,0.5698935418356839,22.12822906697809,23.807497712763173,24.23226861044654,0.800356219042456,0.7607387774524048,0.749565879356026,21.52207088470459,0.6640036106109619,131,425000,75000,64000,327,
16,lgb,learning_rate=0.2_max_depth=12_num_leaves=255,"{""num_leaves"": 255, ""max_depth"": 12, ""learning_rate"": 0.2}",0.6411550955010397,0.5797289529854943,0.5651851992359338,22.1405585006917,23.932197335277984,24.3645419974015,0.8001948726148979,0.7570317585198627,0.7464193133493588,14.33324122428894,0.37868523597717285,131,425000,75000,64000,190,
16,mlp,epochs=15_hidden_dim=128_learning_rate=0.001,"{""hidden_dim"": 128, ""epochs"": 15, ""learning_rate"": 0.001}",-26.361242294311523,0.5765933394432068,0.5765933394432068,15.024322509765625,24.04279327392578,24.04279327392578,0.5597214283868497,0.7553111641046795,0.7553111641046795,68.43049883842468,0.005675554275512695,256,2560000,64000,64000,15,
16,mlp,epochs=25_hidden_dim=128_learning_rate=0.001,"{""hidden_dim"": 128, ""epochs"": 25, ""learning_rate"": 0.001}",-26.347150802612305,0.5755182504653931,0.5755182504653931,15.020452499389648,24.07329750061035,24.07329750061035,0.5633096189794885,0.7549187536100099,0.7549187536100099,116.11696171760559,0.0053863525390625,256,2560000,64000,64000,25,
16,mlp,epochs=15_hidden_dim=256_learning_rate=0.001,"{""hidden_dim"": 256, ""epochs"": 15, ""learning_rate"": 0.001}",-27.377464294433594,0.5786929726600647,0.5786929726600647,15.300786972045898,23.983108520507812,23.983108520507812,0.5596025535694986,0.7562164972989462,0.7562164972989462,66.8502995967865,0.008494377136230469,256,2560000,64000,64000,15,
16,mlp,epochs=25_hidden_dim=256_learning_rate=0.001,"{""hidden_dim"": 256, ""epochs"": 25, ""learning_rate"": 0.001}",-27.639572143554688,0.5796643495559692,0.5796643495559692,15.37128734588623,23.955442428588867,23.955442428588867,0.5530459188689933,0.757203896568285,0.757203896568285,113.77559399604797,0.00852823257446289,256,2560000,64000,64000,25,
16,mlp,epochs=15_hidden_dim=512_learning_rate=0.001,"{""hidden_dim"": 512, ""epochs"": 15, ""learning_rate"": 0.001}",-28.662582397460938,0.5798863172531128,0.5798863172531128,15.643410682678223,23.94911766052246,23.94911766052246,0.5481620135582331,0.7570363963582253,0.7570363963582253,73.08887100219727,0.011302947998046875,256,2560000,64000,64000,15,
16,mlp,epochs=25_hidden_dim=512_learning_rate=0.001,"{""hidden_dim"": 512, ""epochs"": 25, ""learning_rate"": 0.001}",-27.26470947265625,0.5817139744758606,0.5817139744758606,15.27035903930664,23.8969669342041,23.8969669342041,0.5663539777321411,0.7580156023289746,0.7580156023289746,124.30131888389587,0.011031866073608398,256,2560000,64000,64000,25,
24,lgb,learning_rate=0.05_max_depth=6_num_leaves=31,"{""num_leaves"": 31, ""max_depth"": 6, ""learning_rate"": 0.05}",0.6323683208187445,0.6195744392705397,0.5869197375941599,33.5937643001566,34.31004997946194,35.622298392376926,0.7911753844057299,0.7819402544419171,0.7616619050174136,57.38288331031799,1.596757411956787,179,425000,75000,96000,1000,
24,lgb,learning_rate=0.1_max_depth=6_num_leaves=31,"{""num_leaves"": 31, ""max_depth"": 6, ""learning_rate"": 0.1}",0.6493718185399096,0.6234679732208741,0.5908484059041688,32.863335455876104,33.996554603064936,35.45249781180755,0.803031361369726,0.7848350004775309,0.7651514313306805,52.30923008918762,1.5296926498413086,179,425000,75000,96000,1000,
24,lgb,learning_rate=0.2_max_depth=6_num_leaves=31,"{""num_leaves"": 31, ""max_depth"": 6, ""learning_rate"": 0.2}",0.6688556886736281,0.6293532381601824,0.5844536456441078,31.89939828644486,33.784394228034785,35.728472843356144,0.8163969471230758,0.788955028277869,0.7611911690796836,47.728572607040405,1.4906103610992432,179,425000,75000,96000,1000,
24,lgb,learning_rate=0.05_max_depth=8_num_leaves=31,"{""num_leaves"": 31, ""max_depth"": 8, ""learning_rate"": 0.05}",0.6331201086564744,0.6136596087372291,0.587762547506055,33.585342448729094,34.50878987625205,35.585939652345246,0.7917826740490709,0.77872482200842,0.7622339058645478,57.416064500808716,1.5353162288665771,179,425000,75000,96000,1000,
24,lgb,learning_rate=0.1_max_depth=8_num_leaves=31,"{""num_leaves"": 31, ""max_depth"": 8, ""learning_rate"": 0.1}",0.6491339782127854,0.6225785663068687,0.5885536402926193,32.855786918023504,34.01846630239159,35.55177815277924,0.8032587661960991,0.7836469242307523,0.7632889164091181,50.46504259109497,1.38893723487854,179,425000,75000,96000,1000,
24,lgb,learning_rate=0.2_max_depth=8_num_leaves=31,"{""num_leaves"": 31, ""max_depth"": 8, ""learning_rate"": 0.2}",0.6745772771547485,0.6260069446592517,0.5871796792846712,31.593034664895733,33.809184550465545,35.61108849142493,0.8204934626226024,0.786637097660669,0.7632342458590299,46.11905241012573,1.2482388019561768,179,425000,75000,96000,998,
24,lgb,learning_rate=0.05_max_depth=10_num_leaves=31,"{""num_leaves"": 31, ""max_depth"": 10, ""learning_rate"": 0.05}",0.6353892834431434,0.6216558932786322,0.5873169918657839,33.450987496170654,34.12787432687181,35.60516550639295,0.7928978760872127,0.782547683028174,0.7619416032416857,58.293463468551636,1.5339467525482178,179,425000,75000,96000,1000,
24,lgb,learning_rate=0.1_max_depth=10_num_leaves=31,"{""num_leaves"": 31, ""max_depth"": 10, ""learning_rate"": 0.1}",0.6468696031099217,0.618589458579679,0.5879881186915759,32.896276420019106,34.20112647770669,35.57620222924359,0.8020499613076076,0.7817501043334103,0.7626712372786778,50.96251726150513,1.3043487071990967,179,425000,75000,96000,1000,
24,lgb,learning_rate=0.2_max_depth=10_num_leaves=31,"{""num_leaves"": 31, ""max_depth"": 10, ""learning_rate"": 0.2}",0.6767645506091959,0.6289876055787413,0.5822843325898618,31.51825861210289,33.750789618105124,35.821609688077864,0.8219247253032872,0.7885146605157058,0.7601736606438705,44.807875633239746,1.1474084854125977,179,425000,75000,96000,996,
24,lgb,learning_rate=0.05_max_depth=12_num_leaves=31,"{""num_leaves"": 31, ""max_depth"": 12, ""learning_rate"": 0.05}",0.6374936157161685,0.6236396939217754,0.588698365858733,33.39300725298548,33.953631019179774,35.54552496371088,0.7945636505499346,0.7841468981451841,0.7631218508149809,58.58659601211548,1.4921679496765137,179,425000,75000,96000,1000,
24,lgb,learning_rate=0.1_max_depth=12_num_leaves=31,"{""num_leaves"": 31, ""max_depth"": 12, ""learning_rate"": 0.1}",0.6509120410997649,0.6233891722737996,0.5897270645611297,32.75334676898768,33.93971682422668,35.50104601637708,0.8044295390249744,0.7851153358043356,0.7639810418675356,50.77898836135864,1.306481122970581,179,425000,75000,96000,1000,
24,lgb,learning_rate=0.2_max_depth=12_num_leaves=31,"{""num_leaves"": 31, ""max_depth"": 12, ""learning_rate"": 0.2}",0.6754123731262609,0.627278228609107,0.5840286963321926,31.596180372733883,33.846495341506866,35.746736642555206,0.8211117876102593,0.7875846064054121,0.7608526492865247,45.52405023574829,1.1788859367370605,179,425000,75000,96000,998,
24,lgb,learning_rate=0.05_max_depth=6_num_leaves=63,"{""num_leaves"": 63, ""max_depth"": 6, ""learning_rate"": 0.05}",0.6409765951987934,0.6238265900207742,0.5891370666099369,33.24652164475822,34.036781334297785,35.52656319990003,0.7974106093766405,0.7848036493739354,0.7632902475639496,64.31817197799683,1.7935214042663574,179,425000,75000,96000,1000,
24,lgb,learning_rate=0.1_max_depth=6_num_leaves=63,"{""num_leaves"": 63, ""max_depth"": 6, ""learning_rate"": 0.1}",0.660102214054126,0.6245334825197895,0.588406682435612,32.30661974915954,33.91619609880304,35.55812666767851,0.8103981218937788,0.785996667267082,0.7631635360067904,57.55721187591553,1.768019676208496,179,425000,75000,96000,999,
24,lgb,learning_rate=0.2_max_depth=6_num_leaves=63,"{""num_leaves"": 63, ""max_depth"": 6, ""learning_rate"": 0.2}",0.6867242198638227,0.6295899940983091,0.5808621214508889,31.03605318177576,33.67901220251192,35.88253941329019,0.82809419388219,0.7894692747850249,0.7594459238368549,54.65749669075012,1.8795437812805176,179,425000,75000,96000,998,
24,lgb,learning_rate=0.05_max_depth=8_num_leaves=63,"{""num_leaves"": 63, ""max_depth"": 8, ""learning_rate"": 0.05}",0.6479692346495902,0.6186410013874784,0.5899587176986807,32.8616601570351,34.178715036575845,35.491022091830416,0.8022798385484845,0.7810571683150486,0.7637704645720097,65.59567856788635,2.0400755405426025,179,425000,75000,96000,1000,
24,lgb,learning_rate=0.1_max_depth=8_num_leaves=63,"{""num_leaves"": 63, ""max_depth"": 8, ""learning_rate"": 0.1}",0.6751991189697732,0.6279531498293461,0.589366951789402,31.56154686396093,33.784607922320674,35.51662293465234,0.8210296556592944,0.7879376208308889,0.7638831453256525,57.72490978240967,1.9782123565673828,179,425000,75000,96000,1000,
24,lgb,learning_rate=0.2_max_depth=8_num_leaves=63,"{""num_leaves"": 63, ""max_depth"": 8, ""learning_rate"": 0.2}",0.703592769425406,0.6286812410701034,0.5781377877541426,30.16655101668277,33.727062876262195,35.99896610786093,0.8395418850880764,0.7893858444739781,0.7578123064831644,51.18654012680054,1.8458621501922607,179,425000,75000,96000,990,
24,lgb,learning_rate=0.05_max_depth=10_num_leaves=63,"{""num_leaves"": 63, ""max_depth"": 10, ""learning_rate"": 0.05}",0.6526141627259792,0.6261004323395767,0.5900624243626842,32.66410139120274,34.00354110653675,35.486533655644614,0.8056830063746855,0.786681491219519,0.7641795670793854,66.95645356178284,1.948467493057251,179,425000,75000,96000,1000,
24,lgb,learning_rate=0.1_max_depth=10_num_leaves=63,"{""num_leaves"": 63, ""max_depth"": 10, ""learning_rate"": 0.1}",0.6772255321853122,0.6258619495847767,0.5863897237790856,31.503927548121087,33.89279232484485,35.64514414373479,0.8225888676188211,0.786748722136331,0.7618505621498977,55.74107575416565,1.713850498199463,179,425000,75000,96000,1000,
24,lgb,learning_rate=0.2_max_depth=10_num_leaves=63,"{""num_leaves"": 63, ""max_depth"": 10, ""learning_rate"": 0.2}",0.7048976555955347,0.6273143347866514,0.5774457229968165,30.09679555676641,33.854537376709885,36.028482150895044,0.8405847370779538,0.7883764240830243,0.7570274635177271,49.530153036117554,1.489741325378418,179,425000,75000,96000,961,
24,lgb,learning_rate=0.05_max_depth=12_num_leaves=63,"{""num_leaves"": 63, ""max_depth"": 12, ""learning_rate"": 0.05}",0.6552771710017112,0.6268010995869102,0.5879895021302405,32.517645542117194,33.83532988713105,35.57614250094782,0.8075965184259646,0.7861318404748293,0.7629987407761445,65.57183814048767,1.8302500247955322,179,425000,75000,96000,1000,
24,lgb,learning_rate=0.1_max_depth=12_num_leaves=63,"{""num_leaves"": 63, ""max_depth"": 12, ""learning_rate"": 0.1}",0.6801255715797894,0.6276114371915832,0.5875045995552706,31.3573014946929,33.823173886118504,35.5970714462511,0.8248655112543366,0.787137709014089,0.7628847021678038,55.20452308654785,1.5793242454528809,179,425000,75000,96000,1000,
24,lgb,learning_rate=0.2_max_depth=12_num_leaves=63,"{""num_leaves"": 63, ""max_depth"": 12, ""learning_rate"": 0.2}",0.7111986769596389,0.6295666179400687,0.5790332115204349,29.768958952225177,33.701414042614914,35.96074100520619,0.8448683057651556,0.7892917008107301,0.7581680314545549,49.79343557357788,1.4274673461914062,179,425000,75000,96000,1000,
24,lgb,learning_rate=0.05_max_depth=6_num_leaves=127,"{""num_leaves"": 127, ""max_depth"": 6, ""learning_rate"": 0.05}",0.6440632882364813,0.6222611032853229,0.58896205867777,33.08030309624737,34.064922431499035,35.53412870157525,0.7995041680649898,0.7846146964368386,0.7632173676439576,63.96333932876587,1.870758056640625,179,425000,75000,96000,1000,
24,lgb,learning_rate=0.1_max_depth=6_num_leaves=127,"{""num_leaves"": 127, ""max_depth"": 6, ""learning_rate"": 0.1}",0.6591500666071874,0.6240662874759613,0.5900088992739932,32.33269371616288,33.9256981347277,35.488850298442074,0.8100716811347087,0.7857203587136872,0.76453799666518,57.6653516292572,1.8822567462921143,179,425000,75000,96000,1000,
24,lgb,learning_rate=0.2_max_depth=6_num_leaves=127,"{""num_leaves"": 127, ""max_depth"": 6, ""learning_rate"": 0.2}",0.6860700993647484,0.6285693961727998,0.5803318923233014,31.0983761199215,33.77162554257076,35.905228789697354,0.8280720476836311,0.7885861892747879,0.7591322123632257,53.71566390991211,1.871342658996582,179,425000,75000,96000,1000,
24,lgb,learning_rate=0.05_max_depth=8_num_leaves=127,"{""num_leaves"": 127, ""max_depth"": 8, ""learning_rate"": 0.05}",0.6721009610917371,0.6271072433089399,0.5909423507373173,31.73516917838992,33.756308094830636,35.448427474255084,0.8195643159624126,0.7867956790980554,0.7647573915966626,73.56205248832703,2.649961471557617,179,425000,75000,96000,998,
24,lgb,learning_rate=0.1_max_depth=8_num_leaves=127,"{""num_leaves"": 127, ""max_depth"": 8, ""learning_rate"": 0.1}",0.6988404268365771,0.6300644736069774,0.5829877285160807,30.434614525928318,33.70976288347304,35.79143678278334,0.8368606385108294,0.7898375610873071,0.7605869724865678,65.73444247245789,2.644232749938965,179,425000,75000,96000,1000,
24,lgb,learning_rate=0.2_max_depth=8_num_leaves=127,"{""num_leaves"": 127, ""max_depth"": 8, ""learning_rate"": 0.2}",0.7114021523563365,0.6321714315695364,0.5761863750996679,29.754057491145705,33.66364805756706,36.082130451121444,0.8445324951299452,0.7918640169302168,0.7571268159788412,49.12426161766052,1.7485582828521729,179,425000,75000,96000,638,
24,lgb,learning_rate=0.05_max_depth=10_num_leaves=127,"{""num_leaves"": 127, ""max_depth"": 10, ""learning_rate"": 0.05}",0.6782471679152187,0.6307673799514796,0.5892731896677033,31.434874864123817,33.66082637199734,35.52067755697547,0.823910678488667,0.7895310632421537,0.7635924134782414,76.8553855419159,2.612607002258301,179,425000,75000,96000,1000,
24,lgb,learning_rate=0.1_max_depth=10_num_leaves=127,"{""num_leaves"": 127, ""max_depth"": 10, ""learning_rate"": 0.1}",0.7104707728423925,0.6344294191830586,0.5797020253057169,29.81912817824302,33.49529950499871,35.93216321667279,0.844707578261365,0.7920728690120996,0.7582543922571172,66.13322854042053,2.411306858062744,179,425000,75000,96000,996,
24,lgb,learning_rate=0.2_max_depth=10_num_leaves=127,"{""num_leaves"": 127, ""max_depth"": 10, ""learning_rate"": 0.2}",0.724010332181495,0.6256406311914748,0.5741058669973884,29.12952776917879,33.87908107102588,36.17058591461124,0.8526274226509953,0.7874860021670217,0.7558121763541104,48.76643466949463,1.6706137657165527,179,425000,75000,96000,702,
24,lgb,learning_rate=0.05_max_depth=12_num_leaves=127,"{""num_leaves"": 127, ""max_depth"": 12, ""learning_rate"": 0.05}",0.6790108322819923,0.6276819163607338,0.588685193137374,31.38863899286248,33.79012205763567,35.546094165858534,0.8242663963729375,0.7870568442390109,0.7633766522514078,71.38048076629639,2.3003008365631104,179,425000,75000,96000,1000,
24,lgb,learning_rate=0.1_max_depth=12_num_leaves=127,"{""num_leaves"": 127, ""max_depth"": 12, ""learning_rate"": 0.1}",0.7131801305165202,0.6295420117533311,0.581494802049032,29.694050690592316,33.713813299622004,35.85544718271146,0.8465022146171993,0.7893251265071172,0.7592383586890941,63.089706897735596,2.1372625827789307,179,425000,75000,96000,1000,
24,lgb,learning_rate=0.2_max_depth=12_num_leaves=127,"{""num_leaves"": 127, ""max_depth"": 12, ""learning_rate"": 0.2}",0.7214973576071881,0.6285155254016583,0.5778335355695214,29.22061810585138,33.693709033335075,36.011945215327195,0.850944275534053,0.7889500626640147,0.7575455693383999,42.26932954788208,1.2582097053527832,179,425000,75000,96000,605,
24,lgb,learning_rate=0.05_max_depth=6_num_leaves=255,"{""num_leaves"": 255, ""max_depth"": 6, ""learning_rate"": 0.05}",0.6411827362933711,0.6162464961526504,0.5891477500901265,33.22917253934331,34.30550784747159,35.526101306442825,0.7976604411753735,0.7795181808403754,0.7632497915425696,64.47773337364197,1.837249755859375,179,425000,75000,96000,1000,
24,lgb,learning_rate=0.1_max_depth=6_num_leaves=255,"{""num_leaves"": 255, ""max_depth"": 6, ""learning_rate"": 0.1}",0.6591237874245877,0.6243872649489228,0.58975134530566,32.323889925212285,33.92205271979459,35.499995490607056,0.8097325645973419,0.7857974438572359,0.764073775671172,57.696895599365234,1.8213436603546143,179,425000,75000,96000,1000,
24,lgb,learning_rate=0.2_max_depth=6_num_leaves=255,"{""num_leaves"": 255, ""max_depth"": 6, ""learning_rate"": 0.2}",0.6870353153227051,0.6268692736150494,0.5829318535932706,31.036430910749285,33.79985760715819,35.79383452611086,0.8284912075505141,0.7870365807757268,0.7608869911537954,54.32190465927124,1.756525993347168,179,425000,75000,96000,998,
24,lgb,learning_rate=0.05_max_depth=8_num_leaves=255,"{""num_leaves"": 255, ""max_depth"": 8, ""learning_rate"": 0.05}",0.6784857154230559,0.63016400876337,0.5888216249393663,31.424622712623773,33.67592115236776,35.540198414213705,0.8234555221609021,0.7899339696928648,0.7637162375774359,79.58546185493469,2.5726161003112793,179,425000,75000,96000,1000,
24,lgb,learning_rate=0.1_max_depth=8_num_leaves=255,"{""num_leaves"": 255, ""max_depth"": 8, ""learning_rate"": 0.1}",0.703508737011882,0.6313241317889065,0.583876207652122,30.1553104198263,33.746095203237736,35.75328814402929,0.8400853773512279,0.7904050292183935,0.7610088213894355,67.25435972213745,2.5998501777648926,179,425000,75000,96000,998,
24,lgb,learning_rate=0.2_max_depth=8_num_leaves=255,"{""num_leaves"": 255, ""max_depth"": 8, ""learning_rate"": 0.2}",0.7205597978648199,0.6294518100999027,0.5770597287169718,29.326444235149665,33.738250292800586,36.04493401795675,0.8501563772014475,0.7900828801395348,0.7575739831775026,54.113709926605225,1.852966070175171,179,425000,75000,96000,697,
24,lgb,learning_rate=0.05_max_depth=10_num_leaves=255,"{""num_leaves"": 255, ""max_depth"": 10, ""learning_rate"": 0.05}",0.7064966264279485,0.6344785068625798,0.5898455655279882,30.008495835805046,33.51353768031023,35.495918683164334,0.8422515391053902,0.7918052873875989,0.7643119263127247,91.45746803283691,3.2189853191375732,179,425000,75000,96000,997,
24,lgb,learning_rate=0.1_max_depth=10_num_leaves=255,"{""num_leaves"": 255, ""max_depth"": 10, ""learning_rate"": 0.1}",0.7356164015739924,0.6370768441924173,0.5770871304236056,28.51999193781023,33.400226010766055,36.04376634869825,0.8599184106462746,0.7946016902735163,0.7573533751009357,78.95377588272095,2.7910146713256836,179,425000,75000,96000,889,
